construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
ANotAQuestion	ANA-C01	language	Cantonese has ordinary predicate A-not-A questions with overt A + 唔 + A and an optional following complement.	SRC-LAW-2001-ANOTA	supports	pp. 296-298, examples (1) and (8a)	Examples include 鍾意唔鍾意音樂 and 去唔去巴黎, analyzed as Cantonese A-not-A polar questions.	Retain an overt lexical-predicate A唔A subtype with visible complement material.	Do not infer unrestricted productivity for every verb-like token or every complement profile.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
ANotAQuestion	ANA-C01	language	Cantonese has ordinary predicate A-not-A questions with overt A + 唔 + A and an optional following complement.	SRC-LI-2017-ANOTA	attests	PDF p. 7 example (1); pp. 13-15 examples (7)-(11)	The thesis gives 你食唔食榴槤𡃉 and 佢哋嚟唔嚟, among ordinary Cantonese examples.	Preserve subject, both visible predicate arms, negator, complement, and optional final particle.	Do not treat a film-derived sample as an exhaustive inventory or a productive lexicon.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
ANotAQuestion	ANA-C02	language	The ordinary Cantonese A-not-A negator is 唔 m4; literary 不 bat1 is not an interchangeable runtime negator for this construction.	SRC-LI-2017-ANOTA	supports_and_restricts	PDF pp. 12-13, section 2.2.2 and example (7a)	The thesis states that 唔, rather than literary/fixed-expression 不, forms ordinary Cantonese A-not-A questions.	Keep the overt negator identity rather than normalizing arbitrary negative markers into one generic A-not-A slot.	Do not infer that 不 never occurs anywhere in Cantonese or that all uses of 唔 are A-not-A.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
ANotAQuestion	ANA-C02	language	The ordinary Cantonese A-not-A negator is 唔 m4; literary 不 bat1 is not an interchangeable runtime negator for this construction.	SRC-YIP-1988-NEGATION	supports_competing_analysis	p. 449 abstract and article-wide lexical-negation analysis	Yip analyzes 唔 as a lexical negative prefix participating in Cantonese A-not-A formation.	Record the overt 唔 relation while keeping the lexical-prefix analysis as one competing account.	Do not force the parser to adopt Yip’s lexical architecture or infer that syntax plays no role.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
ANotAQuestion	ANA-C03	language	Exact whole-token copying is not the only Cantonese A-not-A surface pattern; disyllabic predicates may show first-syllable reduction.	SRC-LI-2017-ANOTA	supports_and_broadens	PDF pp. 50-51 and 86-87; examples 可唔可以 and 方唔方便	The film sample attests a-not-AB and a-not-A patterns in which only the first syllable of a disyllabic predicate occurs in the affirmative arm.	Do not define the language family solely by exact equality of the first visible token in both arms.	Do not generate arbitrary truncations; the source does not establish a free syllable-deletion algorithm for every disyllabic item.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
ANotAQuestion	ANA-C03	language	Exact whole-token copying is not the only Cantonese A-not-A surface pattern; disyllabic predicates may show first-syllable reduction.	SRC-LAW-2001-ANOTA	corroborates	p. 296 n.1; pp. 306-307 examples (33)-(40)	Law notes optional omission of the second syllable of disyllabic verbs, modals, or adjectives before the negative morpheme and illustrates reduced modal forms.	Represent reduced lexicalized/attested forms separately from exact A唔A copying.	Do not infer that the omission is obligatory or uniformly available across lexical classes.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
ANotAQuestion	ANA-C04	language	A in Cantonese A-not-A can come from more than action verbs, but category membership and co-occurrence restrictions matter.	SRC-LAW-2001-ANOTA	supports_and_restricts	pp. 295-318; especially pp. 306-313	Law examines verbs, modal auxiliaries, adjectives, and coverb/preposition-like items, while documenting quantifier, modal, and focus-particle restrictions.	Keep lexical-category and construction-specific licensing visible; do not reduce the family to an unrestricted isVerbLike heuristic.	Do not treat Law’s exact syntactic explanation or all judgments as uncontested universal facts.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
ANotAQuestion	ANA-C04	language	A in Cantonese A-not-A can come from more than action verbs, but category membership and co-occurrence restrictions matter.	SRC-YIP-1988-NEGATION	competing_formal_support	p. 449 abstract and article sections on [+V] categories	Yip’s lexical account includes verbs, adjectives, prepositions, and some adverbs as eligible negative/reduplicative categories.	Use the observation to block an action-verb-only language claim while retaining source-specific lexical restrictions.	Do not promote every token in these broad categories or adopt [+V] as the parser ontology.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
ANotAQuestion	ANA-C05	language	Cantonese 有冇 + VP is recognized in the literature as an A-not-A polar-question form, but it is morphologically suppletive rather than exact A唔A copying.	SRC-HARA-2023-POLAR	attests_and_classifies	author PDF p. 1, example (1a)	Hara labels Jimmy 有冇付出過時間呀 as an A-NOT-A question and contrasts it with particle questions.	Retain have-or-not as a polar-question family while distinguishing it from exact copied-predicate A唔A.	Do not infer that every 有冇 sequence has an event-occurrence VP complement or the same semantics.	VERIFIED_FULL_TEXT_AND_PUBLISHER_METADATA	SOURCE_LINKED_SPLIT_REQUIRED
ANotAQuestion	ANA-C05	language	Cantonese 有冇 + VP is recognized in the literature as an A-not-A polar-question form, but it is morphologically suppletive rather than exact A唔A copying.	SRC-YIP-1988-NEGATION	supports_suppletive_boundary	p. 449 abstract; discussion of yau 有 and its negative form	Yip identifies 有 as having a special suppletive negative form rather than ordinary 唔-prefixation.	Model 有/冇 as an overt lexical pair or dedicated subtype, not as hidden 有+唔+有.	Do not infer that suppletion determines whether a use is possessive, existential, experiential, or event-occurrence.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
