construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
ImpersonalEnvironmentalClause	IEC-C01	runtime_claim	The runtime groups conventional weather events, the daylight-transition token 天光, and ambient degree/property predicates under one environmental wrapper.	PROJECT-CP021B-R22-ENVIRONMENTAL-LOCATIVE-FRAMES	records_runtime_umbrella	main.js environmentalPredicateParts and impersonalEnvironmentalClauseFallback	The active code has three profiles rather than one overt form: fixed two-token events, one-token transition, and ambient property predication.	Split the profiles in future representation while preserving overt tokens and frame provenance.	Do not treat a runtime helper union as one externally established Cantonese construction.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
ImpersonalEnvironmentalClause	IEC-C02	exact_attestation	Bare 落雨 with a final particle is directly attested as a complete weather-event utterance.	SRC-TSUNO-2021-VOICE-TRANSITIVITY	supports_exact_weather_event	printed p. 207, item 37: 落雨喇	The official report gives the segmented form Lok6 yu5 la3 for “It started raining.”	Source-link the lexical/conventional weather-event subtype without adding a subject.	Do not infer from one item that 雨 is an ordinary object, that all weather nouns combine freely, or that a syntactic expletive is absent/present.	VERIFIED_OFFICIAL_FULL_TEXT_AND_METADATA	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
ImpersonalEnvironmentalClause	IEC-C03	exact_attestation	打風 and 落雨 are separately taught as weather expressions, with 打風 distinguished from 翻風.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_weather_lexical_subtypes	printed pp. 95-102; weather lesson vocabulary and dialogues, including 天文台話打風喎 and 琴日香港有冇落雨呀	The textbook distinguishes typhoon/wind-event vocabulary and supplies exact inflected/question and discourse contexts.	Treat weather predicates lexically and construction-specifically rather than as an unconstrained verb+noun product.	Do not collapse 打風, 翻風, and generic wind descriptions or infer corpus productivity from a teaching inventory.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
ImpersonalEnvironmentalClause	IEC-C04	frame_composition	Weather events can occur with overt temporal, modal, causal, conditional, and question framing.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_frame_composition	printed pp. 95-102 and 205; examples with 今日/聽日, 有冇落雨, 因為天落雨, 就算天落雨, and 唔理落唔落雨	The weather predicate remains overt inside larger clause-linking and temporal structures.	Compose environmental predicates with independently represented time, modality, questions, and clause linking.	Do not make every sentence containing 落雨 a top-level ImpersonalEnvironmentalClause or erase its parent relation.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
ImpersonalEnvironmentalClause	IEC-C05	ambient_property_boundary	Ambient temperature or weather descriptions use ordinary property-predicate material and must be distinguished from lexical weather events.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_ambient_descriptions	printed p. 95: 今日天陰陰，涼浸浸; 今日出熱頭; related weather descriptions	The coursebook presents ambient qualities and weather events together pedagogically but with different overt predicate structures.	Represent ambient properties compositionally with their time/place frame rather than importing event structure.	Do not assume that 好凍, 好熱, 天陰陰, 出熱頭, 落雨, and 打風 share one argument structure.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
ImpersonalEnvironmentalClause	IEC-C06	property_predication_boundary	Cantonese property predicates may be copula-less and degree-marked, independently of environmental semantics.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_general_property_predication	pp. 24 and 27; sections on predicative adjectives/stative verbs and degree modification	Property predication does not require an overt copula in the documented profiles.	Analyze 今日好凍 and 出面好熱 as framed property predication with an environmental interpretation.	Do not insert 係 or posit a special environmental copula; do not infer that every degree predicate is environmental.	VERIFIED_FULL_TEXT	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
ImpersonalEnvironmentalClause	IEC-C07	surface_subject_boundary	The overt weather examples support subjectless-looking surfaces but do not settle hidden-subject or impersonal syntax.	SRC-TSUNO-2021-VOICE-TRANSITIVITY	supports_surface_without_overt_subject_only	printed p. 207, item 37	落雨喇 is presented with no overt nominal before the weather predicate.	Preserve the overt surface and record subject status as unresolved rather than manufacturing a participant.	Do not claim the source proves a null expletive, zero subject, valency class, or language-wide pro-drop analysis.	VERIFIED_OFFICIAL_FULL_TEXT_AND_METADATA	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
ImpersonalEnvironmentalClause	IEC-C08	evidence_gap	The exact runtime daylight-transition item 天光喇 was not directly recovered in the inspected scholarly sources for this batch.	PROJECT-CP021B-R22-ENVIRONMENTAL-LOCATIVE-FRAMES	records_exact_source_gap	accepted non-held-out snapshot and R22 source screen	The runtime has a protected lexical transition profile, but related weather and property evidence does not source its exact constructional classification.	Keep the item lexicalized/research-pending and seek direct discourse or lexical research evidence.	Do not treat source-search failure as evidence that 天光喇 is unacceptable or infer its syntax by analogy with 落雨.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
ImpersonalEnvironmentalClause	IEC-C09	ontology_boundary	Environmental interpretation is partly lexical and contextual; it is not established by absence of an overt subject alone.	PROJECT-CP021B-R22-ENVIRONMENTAL-LOCATIVE-FRAMES	records_parser_boundary	comparison of runtime profiles with external forms	The active helper uses fixed inventories and ambient slots, showing that the current parser already relies on lexical classification.	Retain lexical provenance and distinguish event, transition, and property analyses.	Do not classify arbitrary short predicates as environmental merely because no subject is visible.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
ImpersonalEnvironmentalClause	IEC-C10	disposition	ImpersonalEnvironmentalClause is source-linked only after splitting weather events, lexical transitions, and framed ambient properties and narrowing claims about subjectlessness.	PROJECT-CP021B-R22-ENVIRONMENTAL-LOCATIVE-FRAMES	records_disposition	R22 synthesis	Exact weather-event and ambient forms are attested, but no source validates the runtime umbrella as one productive node.	Keep behavior frozen and record the three-way remediation boundary.	Do not implement, promote, or relabel parser behavior during R22.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_ENVIRONMENTAL_EVENT_TRANSITION_AMBIENT_SPLIT_AND_SUBJECTLESS_STATUS_NARROWING_REQUIRED
