construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
CoverbFrame	CBF-C01	runtime_claim	The runtime recognizes optional subject/modifiers plus one of 用, 喺, or 同, a coverb object/phrase, and a following predicate.	PROJECT-CP021B-R23-COVERB-MANNER-MODIFICATION	records_runtime_union	main.js predicateLikeForCoverbFrame and coverbFrameFallback	The implementation combines instrument, locative, comitative, addressee, and broader interpersonal relations under one learner wrapper.	Split marker and semantic relation profiles while retaining the visible object and following predicate.	Do not treat the helper union or its three-marker inventory as one externally defined construction.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
CoverbFrame	CBF-C02	fixture_impact	CoverbFrame reaches five non-held-out accepted trees, including locative and 同 speech/interpersonal examples.	PROJECT-CP021B-R23-COVERB-MANNER-MODIFICATION	records_accepted_impact	non-held-out regression-snapshots.json; examples 我/佢喺屋企食飯, 我琴日喺屋企食飯, 我哋再同大家講講, and conditional expansion	The label has material accepted reach, but the fixtures cover only a subset of the runtime cross-product.	Prioritize subtype narrowing without using fixtures as linguistic authority.	Do not infer productivity or naturalness from accepted test counts.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
CoverbFrame	CBF-C03	construction_family	Cantonese coverbs are independently studied as a category with preposition-like function and verbal morphosyntax, but their category/attachment analysis is contested.	SRC-FRANCIS-MATTHEWS-2006-COVERBS	supports_family_and_category_boundary	official HKU abstract; NLLT 24(3):751-801	The article treats the coverb construction as serial-verb-like, reports experimental extraction contrasts, and argues that coverbs display verbal morphosyntax.	Retain a theory-neutral surface relation rather than encoding preposition, verb, or adjunct-island status as settled.	Do not import the authors’ proposed syntax or generalize abstract-level findings to every runtime marker.	VERIFIED_OFFICIAL_ABSTRACT_AND_METADATA	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
CoverbFrame	CBF-C04	instrument_subtype	Preverbal instrumental 用 plus an instrument NP before the main VP is exactly attested.	SRC-LEUNG-2014-COVERBS	supports_instrument_order	pp. 1-2, example (2): ngo jung baa dou cit-zo go-go daangou	The instrument phrase precedes the main predicate and introduces an event participant distinct from the main object.	Preserve marker, instrument object, and action object as separate visible relations.	Do not make the instrument NP the transitive object of the main action or license every 用 phrase as instrumental.	VERIFIED_FULL_TEXT_CORROBORATIVE	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
CoverbFrame	CBF-C05	locative_subtype	Preverbal 喺 location before a following VP is independently documented and distinct from a standalone locative predicate.	SRC-WONG-2023-LANGUAGE-SAMPLE	supports_locative_coverb_order	pp. 56-57: 佢喺泳池游水 versus 佢喺泳池	The source explicitly contrasts a 喺 phrase followed by a VP with the same locative phrase appearing alone.	Keep coverb-frame status conditional on a following predicate; preserve the locative-predicate alternative.	Do not classify every 喺 phrase as a CoverbFrame or every 喺度 as spatial.	VERIFIED_FULL_TEXT	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
CoverbFrame	CBF-C06	locative_order_boundary	Event-location 喺 phrases are dominantly preverbal, while postverbal location can express a different result relation.	SRC-KWAN-2010-LOCATIVE	supports_preverbal_event_location_boundary	journal pp. 163-169, examples 1-6	The article distinguishes preverbal event-location placement from postverbal result-location profiles.	Use position and predicate relation to separate coverb location from result location.	Do not turn a dominant order into an exceptionless parser rule or cover all locative constructions with this label.	VERIFIED_FULL_TEXT	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
CoverbFrame	CBF-C07	comitative_subtype	同 can introduce a true comitative phrase before the predicate.	SRC-WONG-2023-LANGUAGE-SAMPLE	supports_comitative_exact_form	p. 58: 我同佢哋玩	The source glosses 同 as with/together with and notes that it can have other lexical functions in other contexts.	Retain a comitative subtype when the event relation supports joint participation.	Do not identify every preverbal 同 NP as together-with solely from the marker.	VERIFIED_FULL_TEXT	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
CoverbFrame	CBF-C08	interpersonal_boundary	The exact 同大家講講 sequence is pedagogically attested, while 同 also has跟/替-related uses; speech predicates do not prove literal co-participation.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_exact_interpersonal_and_polyfunctionality	printed pp. 106-107 and 297-298: 同 as 跟/替; 問下人然後同大家講講	The coursebook supplies exact addressee/interpersonal speech use and separately teaches multiple 同 relations.	Keep addressee/interpersonal and comitative interpretations distinct and context-dependent.	Do not hard-code the relation from verb class alone or translate every 同 as with/together.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
CoverbFrame	CBF-C09	modifier_order_boundary	Temporal modifiers, coverb phrases, and reduplicated manner expressions have documented ordering and scope interactions.	SRC-LEUNG-2014-COVERBS	supports_ordering_boundary	pp. 9 and 11-16, examples (19), (22), and (26)-(31)	The paper allows manner/coverb alternation in the inspected examples but places temporal material structurally higher and reports degraded reverse ordering.	Preserve modifier identity and order rather than assigning all pre-coverb modifiers the generic manner role.	Do not infer free permutation of time, focus, manner, and coverb phrases or adopt the proposed tree as settled.	VERIFIED_FULL_TEXT_CORROBORATIVE	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
CoverbFrame	CBF-C10	disposition	CoverbFrame has a supported surface family but must split by overt marker, semantic relation, and category/attachment uncertainty.	PROJECT-CP021B-R23-COVERB-MANNER-MODIFICATION	records_disposition	R23 synthesis	Instrument, event-location, comitative, addressee/interpersonal, and benefactive-like profiles are not one semantic slot despite similar order.	Keep parser behavior frozen; future work should compose a relation-specific coverb phrase with the following predicate.	Do not promote the current three-marker cross-product or collapse all coverbs into ordinary prepositions or serial verbs.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_MARKER_AND_RELATION_SUBTYPE_SPLIT_WITH_CATEGORY_ATTACHMENT_BOUNDARY_REQUIRED
DegreeMannerAdverbial	DMA-C01	runtime_claim	The runtime builds one two-token DegreeMannerAdverbial from a broad degree/manner head plus 啲.	PROJECT-CP021B-R23-COVERB-MANNER-MODIFICATION	records_runtime_template	main.js CATEGORY_SPAN_TEMPLATES DegreeMannerAdverbial	The note groups scalar property heads such as 貴/平 with action-manner heads such as 快/慢/大聲/小心.	Split property comparison, imperative scalar adjustment, and action manner rather than assigning one generic meaning.	Do not treat a slot inventory as evidence that every listed or lexically similar head combines productively.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SCALAR_PROPERTY_AND_ACTION_MANNER_SPLIT_WITH_HEAD_SELECTION_NARROWING_REQUIRED
DegreeMannerAdverbial	DMA-C02	fixture_impact	The label appears in three accepted trees as children of VerbComplementVP: 行快啲, 講大聲啲, and 講慢啲.	PROJECT-CP021B-R23-COVERB-MANNER-MODIFICATION	records_accepted_impact	non-held-out regression-snapshots.json	Accepted coverage is concentrated in directive/action contexts and does not exercise the full property-head inventory.	Preserve the exact forms but narrow generalization beyond them.	Do not use inherited fixtures as independent grammar evidence.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SCALAR_PROPERTY_AND_ACTION_MANNER_SPLIT_WITH_HEAD_SELECTION_NARROWING_REQUIRED
DegreeMannerAdverbial	DMA-C03	exact_attestation	講大聲啲 is directly taught as a classroom directive.	SRC-CHOW-2007-CANTONESE-EVERYONE	supports_exact_action_manner	user-provided scan PDF p. 21, printed p. 25: 唔該講大聲啲	The exact action plus manner/degree sequence occurs in an instruction context.	Source-link the exact form and directive function.	Do not infer that every sound/property noun can fill the head slot or that 啲 always means the same scalar operation.	VERIFIED_USER_PROVIDED_SCAN_AND_BIBLIOGRAPHIC_METADATA	SOURCE_LINKED_SCALAR_PROPERTY_AND_ACTION_MANNER_SPLIT_WITH_HEAD_SELECTION_NARROWING_REQUIRED
