construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
ComplementEllipsisFragment	CEF-C01	runtime_claim	The runtime creates this label only inside an OpinionStanceFrame and recognizes two profiles: bare 有/冇 as existential-domain omission and 係/唔係, optionally preceded by one subject, as copular-complement omission.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_runtime_template	main.js opinionComplementEllipsisFragment and contentNodeForOpinionStanceFrame	The helper marks a typed missing slot as unresolved and context-required while retaining the visible tokens.	Split existential-domain omission from copular/response analyses and preserve the embedding stance frame.	Do not treat the implementation’s missing-slot name as independently established syntax.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C02	fixture_impact	Five non-held-out accepted snapshots contain ComplementEllipsisFragment: 我都覺得有, 我都覺得佢係, 我都覺得係, 我都覺得係啊, and 我覺得唔係.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_nonheldout_fixture_reach	test-data/regression-snapshots.json cases 282-285 and 310	All five are wrapped as NeedsContext and retain an unresolved existential_domain or copular_complement slot.	Preserve review-bearing status during any later representation change.	Accepted snapshots are not linguistic attestations or proof of the runtime analysis.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C03	representation	The current trace correctly avoids fabricating omitted complement words, but it assigns one analysis before discourse evidence is available.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_representation_boundary	main.js trace fields	The parser records antecedent_status not_observed and discourse_license_not_observed.	Keep absence and uncertainty explicit while allowing multiple candidate analyses.	Do not insert a noun, proposition, VP, or copular complement as an overt token.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C04	attestation	Adult Cantonese permits an existential 有 utterance with an understood domain.	SRC-YIP-MATTHEWS-2000-SYNTACTIC-TRANSFER	attests_domain_omission	article p. 201, example (35)	仲有 is translated as “There are still some (there),” with the existential domain understood from context.	Support a narrow discourse-linked existential-domain omission subtype.	Do not infer that every bare 有, every embedded 有, or every 有 after a stance predicate has this analysis.	VERIFIED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C05	boundary	Cantonese null objects are constrained by prior mention or contextual recoverability, not licensed merely by surface brevity.	SRC-YIP-MATTHEWS-2000-SYNTACTIC-TRANSFER	supports_context_recoverability	article pp. 195-196, example (5)	The reply 我鍾意 omits an object whose referent is supplied by the preceding discourse.	Require a compatible discourse antecedent for a null-object analysis and distinguish it from existential-domain omission.	Do not adopt the paper’s null-topic representation as the parser’s only ontology.	VERIFIED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C06	component_support	覺得 can select propositional content, but that fact alone does not decide the internal structure of a short following form.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_embedding_component	printed p. 42 and inherited cognition-predicate examples	The synopsis treats cognition predicates including 覺得 as taking a proposition.	Preserve the stance predicate and content relation while keeping the content analysis defeasible.	Do not infer exact complement ellipsis from general proposition selection.	VERIFIED_FULL_TEXT	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C07	source_gap	No inspected source directly attests the exact embedded runtime strings 我都覺得有, 我都覺得佢係, 我都覺得係, or 我覺得唔係 with the runtime’s typed missing-complement analysis.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_direct_source_gap	R26 source search and comparison	Related response, null-object, existential, and cognition facts are sourced, but the exact embedded profiles remain unverified.	Keep the exact forms context-required and unpromoted.	A direct-source gap is not a grammaticality rejection.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C08	alternative_analysis	係 and 唔係 have independently documented response-particle uses.	SRC-CHENG-2022-HAI6-RESPONSE	supports_competing_response_analysis	pp. 532-533, examples (1)-(2), and official abstract	係 is analyzed as a positive response particle with 唔係 as its negative counterpart; exact 係啊 responses are documented.	Allow a response/propositional-anaphor candidate rather than forcing copular complement omission.	Do not classify every syntactic 係 or 唔係 as a response particle.	VERIFIED_OFFICIAL_PUBLISHER_PREVIEW_AND_METADATA	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C09	attestation	Pedagogical dialogue material independently uses 係/係呀 and 唔係 as agreement or disagreement responses.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	attests_response_use	printed p. 219, 傳意項目介紹：同意	The table pairs an assertion with 係呀 as agreement and gives 我就話唔係喎 as disagreement.	Preserve particle and polarity identity; do not mechanically create a missing nominal complement.	Do not infer corpus frequency, universal final-particle interchangeability, or embedded 覺得 compatibility.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C10	boundary	Copular syntax and response-particle syntax can share the visible form 係/唔係.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_analysis_ambiguity	R26 runtime/source comparison	The runtime currently treats all selected short forms as copular complement omission, while external sources establish a response use.	Store competing analyses until discourse and surrounding syntax resolve them.	Do not erase an overt subject in 佢係 or assume it establishes a complete copular clause.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C11	boundary	General VP ellipsis is selectively licensed by particular heads and is not the same phenomenon as every short response or omitted nominal/domain.	SRC-LEE-PAN-2024-VP-ELLIPSIS	supports_selective_ellipsis_boundary	pp. 192-196, examples (3), (5)-(13), Tables 1-2	Cantonese auxiliaries and some 有/冇/未 uses license VP ellipsis, whereas progressive 喺度 and several aspectual heads do not.	Represent licensed VP ellipsis separately from existential-domain, copular-complement, and null-object omission.	Do not use the paper to validate the runtime’s exact 覺得+係/有 fragments.	VERIFIED_OFFICIAL_FULL_TEXT_AND_METADATA	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C12	boundary	Cantonese auxiliaries may stand without an overt VP only under ellipsis, and auxiliary inventories are heterogeneous.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports_lexeme_specific_ellipsis	printed pp. 81-98, especially sections 2-3	Core auxiliaries generally do not take NP objects or stand alone except where an understood complement is licensed.	Keep auxiliary ellipsis as a lexeme/use-specific subtype rather than a generic fragment rule.	Do not extend auxiliary behavior to copulas, existential predicates, or every action verb.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C13	boundary	Bare 有/冇 must be separated from aspectual or auxiliary 有/冇 plus VP ellipsis and from ordinary existential/possessive readings.	SRC-LEE-PAN-2024-VP-ELLIPSIS	supports_head_use_split	pp. 193-196	The paper’s licensing examples involve aspectual/perfective 有/冇 with an elided VP, not an unspecified existential nominal domain.	Require head-use and omitted-constituent classification before assigning a subtype.	Do not collapse all 有/冇 ellipsis into one existential construction.	VERIFIED_OFFICIAL_FULL_TEXT_AND_METADATA	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C14	representation	A future analysis should record overt material, omission type, discourse antecedent status, and competing response/copy analyses independently.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_future_representation	R26 synthesis	The sources support multiple omission mechanisms and homophonous response forms, not one constructional node.	Realign the wrapper into typed omission/anaphora metadata over ordinary predicates or responses.	Do not delete visible 係/唔係/有/冇 or turn inferred content into surface tokens.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
ComplementEllipsisFragment	CEF-C15	disposition	The best-supported disposition is a split among existential-domain omission, response particles/propositional anaphora, copular complement omission if later evidenced, null arguments, and selectively licensed VP ellipsis.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_disposition	R26 claim-level synthesis	Only the existential domain and general discourse-recoverability core are directly supported for closely related surfaces; exact embedded profiles remain gaps.	Retain as a review-bearing remediation target, not supported_productive grammar.	Do not infer impossibility from unresolved exact forms or fixture success from evidence absence.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOMAIN_OMISSION_AND_RESPONSE_PARTICLE_SPLIT_WITH_EMBEDDED_EXACT_FORM_GAPS
IntransitiveVP	IVP-C01	runtime_claim	The generative runtime template labels any single token categorized as action_verb as IntransitiveVP and records no object slot.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_runtime_template	main.js IntransitiveVP template near line 15638	The rule uses category membership rather than lexeme-specific valency or discourse analysis.	Replace generic action_verb recognition with lexeme/use-specific valency and omission diagnostics.	Do not infer inherent intransitivity from absence of a following token.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_LEXEME_VALENCY_AND_NULL_ARGUMENT_SPLIT_WITH_GENERIC_TEMPLATE_REALIGNMENT_REQUIRED
IntransitiveVP	IVP-C02	fixture_impact	Four non-held-out accepted snapshots contain IntransitiveVP: three with 笑 and one with 同意, all nested inside clause-linking structures.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_nonheldout_fixture_reach	test-data/regression-snapshots.json cases 4, 5, 71, and 317	The label is never the only evidence for the full sentence and occurs under larger relations.	Preserve outer clause relations while revising the inner valency analysis.	Accepted fixture reach does not prove a single linguistic class containing 笑 and 同意.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_LEXEME_VALENCY_AND_NULL_ARGUMENT_SPLIT_WITH_GENERIC_TEMPLATE_REALIGNMENT_REQUIRED
IntransitiveVP	IVP-C03	runtime_claim	The accepted 笑 cases are analyzed as one-place event predicates solely because no object follows.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_fixture_profile	regression cases 4, 5, and 317	The parser does not consult a lexeme valency source or distinguish optional complements.	Keep 笑 as a narrow candidate while seeking exact lexical evidence.	Do not generalize from 笑 to every action_verb.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_LEXEME_VALENCY_AND_NULL_ARGUMENT_SPLIT_WITH_GENERIC_TEMPLATE_REALIGNMENT_REQUIRED
IntransitiveVP	IVP-C04	runtime_claim	The accepted 同意 case is also labeled IntransitiveVP despite its contextually supplied propositional content.	PROJECT-CP021B-R26-COMPLEMENT-OMISSION-VALENCY	records_fixture_profile	regression case 71: 如果你覺得佢啱，我就同意	The conditional antecedent supplies the proposition with which the speaker agrees.	Represent 同意 as a predicate with discourse-linked propositional content rather than automatically as inherently intransitive.	Do not fabricate the proposition as an overt complement.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_LEXEME_VALENCY_AND_NULL_ARGUMENT_SPLIT_WITH_GENERIC_TEMPLATE_REALIGNMENT_REQUIRED
