construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
ActionStativeVP	ASV-C01	runtime_claim	Runtime defines ActionStativeVP as exactly action_verb + stative_predicate, with a stated constraint against a bare quantity token.	PROJECT-CP021B-R29-QUANTITY-SCALAR-SCREEN	records_runtime_template	main.js generative template near ActionStativeVP	The node claims a two-slot action-plus-property relation even though the second slot is populated through broad lexical categories.	Treat the label as a hypothesis and inspect the overt second constituent rather than trusting its assigned category.	Do not infer a Cantonese construction from the node name or slot labels.	VERIFIED_INTERNAL_RECORD	MIXED_QUANTITY_SCALAR_COMPLEMENT_MISANALYSIS_MERGE_OR_RETIRE_REQUIRED
ActionStativeVP	ASV-C02	accepted_impact	Accepted trees for 我寫三個字 and 寫三個字 contain ActionStativeVP over 寫三, leaving 個字 outside that child.	PROJECT-CP021B-R29-QUANTITY-SCALAR-SCREEN	records_misparsed_quantity_profile	test-data/regression-snapshots.json exact surfaces 我寫三個字 and 寫三個字	The accepted node cuts a numeral away from its classifier/head material and treats it as stative-like.	Queue this profile for merger into ordinary predicate plus quantified nominal structure.	Do not use accepted fixture status as external support for the ActionStativeVP analysis.	VERIFIED_INTERNAL_RECORD	MIXED_QUANTITY_SCALAR_COMPLEMENT_MISANALYSIS_MERGE_OR_RETIRE_REQUIRED
ActionStativeVP	ASV-C03	accepted_impact	The accepted 要等幾耐啊 tree groups 等幾耐 under ActionStativeVP although 幾耐 is scalar duration-question material.	PROJECT-CP021B-R29-QUANTITY-SCALAR-SCREEN	records_misparsed_scalar_question_profile	test-data/regression-snapshots.json exact surface 要等幾耐啊	The runtime umbrella conflates an action predicate followed by a wh duration complement with property predication.	Preserve 等 and the overt 幾耐 question constituent compositionally.	Do not reinterpret 幾耐 as an adjective merely because the runtime tags it stative-like.	VERIFIED_INTERNAL_RECORD	MIXED_QUANTITY_SCALAR_COMPLEMENT_MISANALYSIS_MERGE_OR_RETIRE_REQUIRED
ActionStativeVP	ASV-C04	nominal_boundary	Cantonese quantified nominals include an overt numeral/quantity, classifier, and noun schema.	SRC-BOND-SIO-2024-CLASSIFIERS	supports_quantity_np_boundary	pp. 61-66; Table 1	Quantity material before classifier and noun belongs to nominal composition under the paper’s explicit grammar.	Keep 三 with 個字 rather than attaching it as a property complement of 寫.	Do not import the paper’s HPSG hierarchy wholesale or assume all classifier selection is free.	VERIFIED_FULL_TEXT	MIXED_QUANTITY_SCALAR_COMPLEMENT_MISANALYSIS_MERGE_OR_RETIRE_REQUIRED
ActionStativeVP	ASV-C05	nominal_boundary	Independent classifier research likewise treats Num-CL-N as a constituent pattern and uses coordination/ellipsis diagnostics to delimit it.	SRC-XIA-2025-CLASSIFIERS	corroborates_quantity_np_boundary	pp. 6-11; examples 13-15	The numeral in 寫三個字 has a sourced nominal continuation rather than an independently sourced stative role.	Realign the accepted quantity profile to ordinary VP plus quantified NP.	Do not infer one uncontested tree shape or erase lexical classifier restrictions.	VERIFIED_FULL_TEXT	MIXED_QUANTITY_SCALAR_COMPLEMENT_MISANALYSIS_MERGE_OR_RETIRE_REQUIRED
ActionStativeVP	ASV-C06	exact_attestation	The uploaded coursebook directly gives 你等咗幾耐呀 and analyzes 幾耐 as asking duration.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_duration_question_constituent	user PDF p. 54	幾耐 follows 等 as overt duration-question material in a full clause.	Represent the wh scalar constituent separately from the event predicate.	Do not generalize one coursebook example to every action plus scalar expression.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	MIXED_QUANTITY_SCALAR_COMPLEMENT_MISANALYSIS_MERGE_OR_RETIRE_REQUIRED
ActionStativeVP	ASV-C07	category_boundary	Cantonese has overlapping verb/adjective-like distributions, so a broad lexical tag cannot by itself establish a dedicated action-plus-stative construction.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_category_and_valency_caution	pp. 24, 27, 37-39	Predicate category and complement structure require construction- and lexeme-sensitive analysis.	Require an externally sourced relation instead of deriving construction status from adjacent tags.	Do not treat category overlap as proof that numerals or wh-duration phrases are stative predicates.	VERIFIED_FULL_TEXT	MIXED_QUANTITY_SCALAR_COMPLEMENT_MISANALYSIS_MERGE_OR_RETIRE_REQUIRED
ActionStativeVP	ASV-C08	disposition	The accepted profiles belong to quantified nominal and duration-question composition; no independently sourced ActionStativeVP construction remains.	PROJECT-CP021B-R29-QUANTITY-SCALAR-SCREEN	records_disposition	R29 synthesis	The label is a malformed implementation umbrella rather than a supported language construction.	Merge or retire it while preserving ordinary predicate, NP, and scalar-question children in a future authorized remediation.	Do not change runtime behavior during the evidence-only freeze.	VERIFIED_INTERNAL_RECORD	MIXED_QUANTITY_SCALAR_COMPLEMENT_MISANALYSIS_MERGE_OR_RETIRE_REQUIRED
QuantifiedPersonNP	QPN-C01	runtime_claim	Runtime defines quantity + a lexically restricted person head 人/同事/學生 as QuantifiedPersonNP.	PROJECT-CP021B-R29-QUANTITY-SCALAR-SCREEN	records_runtime_template	main.js QuantifiedPersonNP generative template	The node adds a person-specific ontology and a three-item head whitelist to ordinary quantified nominal composition.	Separate exact lexical recognition from the general NP schema.	Do not infer that only the listed person nouns license quantity expressions.	VERIFIED_INTERNAL_RECORD	EXACT_HOU2DO1_JAN4_SOURCE_LINKED_ROLE_NEUTRAL_QUANTIFIED_NP_MERGE_AND_LEXICAL_LIST_NARROWING_REQUIRED
QuantifiedPersonNP	QPN-C02	accepted_impact	An accepted non-held-out tree contains 好多人 as QuantifiedPersonNP.	PROJECT-CP021B-R29-QUANTITY-SCALAR-SCREEN	records_accepted_fixture_reach	test-data/regression-snapshots.json surface 跟住好多人都做唔晒囖所以	The exact runtime surface has real fixture impact but fixture acceptance is not external grammar authority.	Preserve the overt quantity and noun while reviewing the dedicated label.	Do not convert fixture reach into productivity evidence.	VERIFIED_INTERNAL_RECORD	EXACT_HOU2DO1_JAN4_SOURCE_LINKED_ROLE_NEUTRAL_QUANTIFIED_NP_MERGE_AND_LEXICAL_LIST_NARROWING_REQUIRED
