construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
CausativeResultFrame	CRF-C01	runtime_claim	Runtime requires subject + exact 整 + 冧 + 咗 + affected object, then wraps the predicate in a dedicated frame.	PROJECT-CP021B-R28-RESULT-CHANGE-WRAPPER-SCREEN	records_runtime_template	main.js causativeResultFrameFallback and makeCausativeResultPredicate	The implementation is lexically fixed and narrower than the general research family.	Preserve exact tokens and mark the frame as a bounded heuristic pending lexical/distributional evidence.	Do not infer unrestricted causative-result productivity from one exact fallback.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_CRC_FAMILY_WITH_EXACT_JING2_LAM3_ZO2_FRAME_LEXICAL_NARROWING_REQUIRED
CausativeResultFrame	CRF-C02	impact_and_control	The label has no accepted non-held-out regression snapshot; CP010 records 佢整冧咗間屋 as an internal exact control and 大風整冧咗棵樹 as a related partial control.	PROJECT-CP021B-R28-RESULT-CHANGE-WRAPPER-SCREEN	records_internal_controls_not_authority	test-data/lane05-final-evidence-CP010.tsv R01-R02	Internal controls expose the wrapper’s narrow subject and lexical assumptions but are not language evidence.	Keep fixture reach zero and record the broader related surface as a remediation question.	Do not promote the frame from project controls.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_CRC_FAMILY_WITH_EXACT_JING2_LAM3_ZO2_FRAME_LEXICAL_NARROWING_REQUIRED
CausativeResultFrame	CRF-C03	family_support	Cantonese has a causative–resultative construction family with two verbal elements associated with cause and effect.	SRC-LAI-PANG-2023	supports_broad_family	official abstract and full article construction schema	CRC status belongs to a broader constructional family rather than to the exact runtime string alone.	Link the runtime candidate to the CRC family while keeping exact lexical licensing unresolved.	Do not equate broad-family evidence with validation of 整冧咗 or its wrapper.	VERIFIED_OFFICIAL_FULL_TEXT	SOURCE_LINKED_CRC_FAMILY_WITH_EXACT_JING2_LAM3_ZO2_FRAME_LEXICAL_NARROWING_REQUIRED
CausativeResultFrame	CRF-C04	argument_structure_boundary	A published holistic analysis argues that CRC argument structure belongs to the entire construction, not mechanically to the individual verbs.	SRC-LAI-PANG-2023	supports_non_decompositional_boundary	abstract and sections contrasting holistic and decompositional approaches	The runtime frame/predicate split must not silently assign independent valencies to 整 and 冧 and then treat their union as linguistic fact.	Future remediation must preserve competing analyses and construction-level role linkage.	Do not assert that each child verb independently licenses the runtime object.	VERIFIED_OFFICIAL_FULL_TEXT	SOURCE_LINKED_CRC_FAMILY_WITH_EXACT_JING2_LAM3_ZO2_FRAME_LEXICAL_NARROWING_REQUIRED
CausativeResultFrame	CRF-C05	independent_reference_boundary	Reference grammar materials distinguish causative constructions and resultative compounds as related but non-identical types.	SRC-MATTHEWS-YIP-2011-ASPECT-MULTIMEDIA	supports_type_distinction	Chapter 8 sections 8.5.1-8.5.4	The selected exact frame must be evaluated against multiple Cantonese causative/resultative strategies.	Require subtype and lexical comparison before preserving a dedicated language node.	Do not collapse every cause-effect sequence into this one frame.	VERIFIED_OFFICIAL_MULTIMEDIA_REFERENCE	SOURCE_LINKED_CRC_FAMILY_WITH_EXACT_JING2_LAM3_ZO2_FRAME_LEXICAL_NARROWING_REQUIRED
CausativeResultFrame	CRF-C06	disposition	The broad CRC family is supported, while the exact 整冧咗 frame remains a lexically narrow parser candidate.	PROJECT-CP021B-R28-RESULT-CHANGE-WRAPPER-SCREEN	records_disposition	R28 synthesis	No parser change is authorized; exact lexical, argument, regional, and negative-boundary evidence remains required.	Carry a source-linked but narrowing-required disposition.	Do not change parser behavior during the research freeze.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_CRC_FAMILY_WITH_EXACT_JING2_LAM3_ZO2_FRAME_LEXICAL_NARROWING_REQUIRED
CausativeResultPredicate	CRP-C01	runtime_claim	Runtime internally creates 整 + 冧 + 咗 + object as a four-part CausativeResultPredicate child.	PROJECT-CP021B-R28-RESULT-CHANGE-WRAPPER-SCREEN	records_runtime_template	main.js makeCausativeResultPredicate	The child node duplicates most visible grammar of its parent frame and assigns role labels to each part.	Review whether the predicate child is representationally necessary or merely an internal grouping.	Do not treat a code child node as an independently named Cantonese construction.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_TWO_VERBAL_CAUSE_EFFECT_CORE_WITH_EXACT_LEXICAL_TEMPLATE_AND_ARGUMENT_REALIGNMENT_REQUIRED
CausativeResultPredicate	CRP-C02	family_support	The two-verbal cause/effect core is compatible with the broad Cantonese CRC definition.	SRC-LAI-PANG-2023	supports_two_verbal_core	official abstract	Cause and effect orientation is externally motivated at family level.	Retain the two-event relation as a research target while narrowing exact lexical realization.	Do not infer that every V1-V2 sequence is a CRC.	VERIFIED_OFFICIAL_FULL_TEXT	SOURCE_LINKED_TWO_VERBAL_CAUSE_EFFECT_CORE_WITH_EXACT_LEXICAL_TEMPLATE_AND_ARGUMENT_REALIGNMENT_REQUIRED
CausativeResultPredicate	CRP-C03	holistic_boundary	The construction-level analysis cautions against deriving all CRC roles from the individual verbs.	SRC-LAI-PANG-2023	supports_argument_realignment	holistic-versus-decompositional analysis	Runtime child slots such as causative_verb, result_verb, and object must remain theory-neutral and defeasible.	Record roles as relation hypotheses rather than externally settled valency facts.	Do not assign the object to 整 or 冧 solely from code structure.	VERIFIED_OFFICIAL_FULL_TEXT	SOURCE_LINKED_TWO_VERBAL_CAUSE_EFFECT_CORE_WITH_EXACT_LEXICAL_TEMPLATE_AND_ARGUMENT_REALIGNMENT_REQUIRED
CausativeResultPredicate	CRP-C04	aspect_boundary	Perfective 咗 is an aspect marker whose presence does not by itself identify a causative-resultative predicate.	SRC-KEDZIOR-2023	supports_aspect_separation	pp. 51-53, section 3 and perfective discussion	Separate the CRC relation from the overt perfective layer.	Keep aspect visible and avoid defining result status by 咗.	Do not gloss 咗 itself as the result verb or result-state proof.	VERIFIED_OFFICIAL_FULL_TEXT	SOURCE_LINKED_TWO_VERBAL_CAUSE_EFFECT_CORE_WITH_EXACT_LEXICAL_TEMPLATE_AND_ARGUMENT_REALIGNMENT_REQUIRED
CausativeResultPredicate	CRP-C05	lexical_gap	No inspected independent source establishes the exact productive template 整 + 冧 + 咗 + arbitrary affected object.	PROJECT-CP021B-R28-RESULT-CHANGE-WRAPPER-SCREEN	records_exact_template_gap	R28 source search and CP010 comparison	Exact surface support and lexical boundaries remain unresolved.	Require direct attestations, incompatible examples, and speaker/corpus variation before implementation.	Search failure is not evidence that the exact control is unacceptable.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_TWO_VERBAL_CAUSE_EFFECT_CORE_WITH_EXACT_LEXICAL_TEMPLATE_AND_ARGUMENT_REALIGNMENT_REQUIRED
CausativeResultPredicate	CRP-C06	disposition	The child should represent a bounded cause-effect relation only if exact lexical evidence is added; otherwise merge with the parent relation.	PROJECT-CP021B-R28-RESULT-CHANGE-WRAPPER-SCREEN	records_disposition	R28 synthesis	The evidence supports the family, not an independent four-token predicate ontology.	Queue merge-or-narrow remediation with construction-level role provenance.	Do not promote the child independently from the frame.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_TWO_VERBAL_CAUSE_EFFECT_CORE_WITH_EXACT_LEXICAL_TEMPLATE_AND_ARGUMENT_REALIGNMENT_REQUIRED
ChangeIntoPredicate	CIP-C01	runtime_claim	Runtime recognizes lexical 變成 followed by a nominal/result complement and labels the whole sequence ChangeIntoPredicate.	PROJECT-CP021B-R28-RESULT-CHANGE-WRAPPER-SCREEN	records_runtime_template	main.js makeChangeIntoPredicate	The visible core is a lexical change predicate plus an overt complement.	Preserve 變成 and complement type rather than treating all complements as one nominal result slot.	Do not infer unrestricted result-complement selection.	VERIFIED_INTERNAL_RECORD	LEXICAL_CHANGE_PREDICATE_SOURCE_LINKED_RESULT_COMPLEMENT_TYPE_SPLIT_REQUIRED
ChangeIntoPredicate	CIP-C02	exact_attestation	The uploaded Hong Kong Cantonese coursebook directly attests 成個社會會變成點 with 會 + 變成 + wh result complement.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_lexical_predicate_and_wh_complement	user PDF p. 323 / printed p. 301	變成 can take an overt wh complement in a modal clause.	Expand the research description beyond nominal-only result complements while retaining lexical selection uncertainty.	Do not generalize one textbook example into unrestricted productivity.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	LEXICAL_CHANGE_PREDICATE_SOURCE_LINKED_RESULT_COMPLEMENT_TYPE_SPLIT_REQUIRED
ChangeIntoPredicate	CIP-C03	complement_type_boundary	The exact textbook example disproves an analysis restricted to a fixed nominal result complement.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_complement_split	same exact example	At least wh and nominal-result profiles must be separated or represented compositionally.	Model overt complement form and semantic type explicitly.	Do not silently coerce 點 into a nominal entity result.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	LEXICAL_CHANGE_PREDICATE_SOURCE_LINKED_RESULT_COMPLEMENT_TYPE_SPLIT_REQUIRED
ChangeIntoPredicate	CIP-C04	construction_boundary	General causative/resultative references document multiple result strategies, so lexical 變成 should not be used as the universal Cantonese change-result construction.	SRC-LAI-PANG-2023	supports_strategy_plurality	article typology and schema	The lexical predicate is one strategy among a broader set.	Keep lexical change predication distinct from two-verb CRCs and resultative compounds.	Do not collapse 變成, V1-V2 CRC, V到, and 變咗做.	VERIFIED_OFFICIAL_FULL_TEXT	LEXICAL_CHANGE_PREDICATE_SOURCE_LINKED_RESULT_COMPLEMENT_TYPE_SPLIT_REQUIRED
