construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
ConditionalClause	CCL-C01	runtime_claim	The runtime accepts exactly one licensed predicate followed by protected 嘅話 and optional particle. 	PROJECT-CP021B-R25-CONDITIONAL-CLAUSE-LINKING	records_runtime_template	main.js conditionalGeWaaClauseFallback	The fallback limits the overt antecedent to one node, with explicit lexical shortcuts for 有, 冇, and 得.	Split the lexical short-antecedent path from general full-clause conditionals.	Do not infer a Cantonese productivity rule from slot compatibility or protected-formula status.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
ConditionalClause	CCL-C02	fixture_impact	Four non-held-out accepted snapshots contain ConditionalClause; three are result-less 有/冇/得嘅話 and one is 有嘅話 followed by a result clause.	PROJECT-CP021B-R25-CONDITIONAL-CLAUSE-LINKING	records_nonheldout_fixture_reach	test-data/regression-snapshots.json cases 36, 89, 90, and 447	The three standalone forms are wrapped as NeedsContext with unresolved result_clause; the full example is contained in ClauseLinkingSequence.	Preserve the runtime context distinction during later remediation.	Do not cite accepted outputs as linguistic evidence or as proof of exact-form naturalness.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
ConditionalClause	CCL-C03	language	Cantonese 嘅話 marks a conditional antecedent and can co-occur with clause-initial 如果.	SRC-CHENG-2023-TP-SFP-CONDITIONAL	supports	pp. 90-91, example 12	(如果)我去嘅話我哋會見 is analyzed as a conditional with optional clause-initial 如果 and clause-final 嘅話.	License an overt full antecedent with 嘅話 while preserving 如果 when present.	Do not call the two markers semantically identical or treat their co-occurrence as meaningless redundancy.	VERIFIED_FULL_TEXT_AND_OFFICIAL_JOURNAL_PDF	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
ConditionalClause	CCL-C04	language	Bare clause-final 嘅 has a documented conditional-marker use distinct from ordinary adnominal/nominalizing functions.	SRC-IIDA-2009-CONDITIONAL-GE3	supports_with_analysis_limit	official abstract	The article describes reanalysis of VP/AP嘅 topic/generic structures into conditional clauses.	Add bare conditional 嘅 as a separate future research subtype rather than forcing 嘅話.	Do not merge every clause-final or adnominal 嘅 into a conditional marker.	VERIFIED_OFFICIAL_METADATA_AND_ABSTRACT	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
ConditionalClause	CCL-C05	boundary	Bare conditional 嘅 and 嘅話 are not freely interchangeable.	SRC-IIDA-2009-CONDITIONAL-GE3	supports_boundary	official abstract, final comparison	Bare 嘅 is described as less grammaticalized and retaining stronger generic/law-like semantic and syntactic constraints.	Keep marker identity and subtype-specific licensing visible.	Do not infer that every 嘅話 conditional is generic or every generic clause uses bare 嘅.	VERIFIED_OFFICIAL_METADATA_AND_ABSTRACT	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
ConditionalClause	CCL-C06	language	A conditional clause with 嘅話 may occur after its associated main clause in Cantonese.	SRC-CHENG-2023-TP-SFP-CONDITIONAL	supports_with_register_note	p. 91 footnote 10	The author reports postposed conditional clauses as common and natural while noting that some non-formalist traditions call them Westernized.	Do not hard-code antecedent-before-result as the only order; retain register/analysis neutrality.	Do not universalize one author’s commonality judgment or erase the reported register dispute.	VERIFIED_FULL_TEXT_AND_OFFICIAL_JOURNAL_PDF	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
ConditionalClause	CCL-C07	variation_boundary	Tone 6 versus tone 2 on 話 in 嘅話 may correlate with indicative versus counterfactual readings for some speakers.	SRC-CHENG-2023-TP-SFP-CONDITIONAL	supports_variation_not_rule	pp. 91-92, examples 13-16	The tendency is explicitly stated for the author’s accent and some informants, and the paper calls for future research.	Preserve recorded tone when known and mark the semantic correlation as variation/research metadata only.	Do not impose a categorical indicative/counterfactual parser rule across speakers.	VERIFIED_FULL_TEXT_AND_OFFICIAL_JOURNAL_PDF	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
ConditionalClause	CCL-C08	attestation	A pedagogical Hong Kong Cantonese source attests bare conditional 嘅 followed by a 就 result.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	attests_exact_surface	printed p. 188	唔啱心水嘅，就儘快去叩門 is translated conditionally: if it is not satisfactory, then promptly try another school.	Keep bare 嘅 and the following result relation as overt separate material.	Do not infer unrestricted bare-嘅 productivity or treat the textbook translation as a unique syntactic analysis.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
ConditionalClause	CCL-C09	source_gap	The exact standalone runtime strings 有嘅話, 冇嘅話, and 得嘅話 were not recovered in the inspected external sources.	PROJECT-CP021B-R25-CONDITIONAL-CLAUSE-LINKING	records_direct_source_gap	R25 source search and exact-form screen	General predicate+嘅話 conditionals are sourced, but the three accepted result-less lexical profiles remain directly unattested in this batch.	Keep them context-required and unpromoted pending discourse evidence.	Absence from the searched sources is not evidence that the forms are unacceptable.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
ConditionalClause	CCL-C10	representation	A full conditional contains an antecedent and a separate consequent; the marker alone does not supply a missing result proposition.	SRC-LIANG-MAI-2025-GRAMMAR-CODING	supports_compositional_relation	category 59, PDF p. 11	如果病咗，就要去睇醫生 overtly contains an antecedent followed by a distinct 就-marked consequent.	Represent full conditionals compositionally and retain unresolved discourse dependence for isolated antecedents.	Do not insert a hidden result or treat a result-less antecedent as a complete condition-result pair.	VERIFIED_FULL_TEXT_SUPPLEMENT	SOURCE_LINKED_CONDITIONAL_MARKER_SUBTYPE_SPLIT_AND_ANTECEDENT_RESULT_ATTACHMENT_REALIGNMENT_REQUIRED
