28	詠思	詠思: 係咪好難教呀？	/hai6 mai6 hou2 naan4 gaau3 aa3?/
29	家豪	家豪: 有時難，但係好有滿足感。	/jau5 si4 naan4, daan6 hai6 hou2 jau5 mun5 zuk1 gam2./
30	詠思	詠思: 你真係好適合做老師。	/nei5 zan1 hai6 hou2 sik1 hap6 zou6 lou5 si1./
31	家豪	家豪: 多謝！你將來做設計都一定得㗎！	/do1 ze6! nei5 zoeng1 loi4 zou6 cit3 gai3 dou1 jat1 ding6 dak1 gaa3!/
32	詠思	詠思: 希望我哋嘅夢想都會實現。	/hei1 mong6 ngo5 dei6 ge3 mung6 soeng2 dou1 wui5 sat6 jin6./
33	家豪	家豪: 一定會㗎！最緊要有目標。	/jat1 ding6 wui5 gaa3! zeoi3 gan2 jiu3 jau5 muk6 biu1./
34	詠思	詠思: 我今日之後會努力啲㗎喇！	/ngo5 gam1 jat6 zi1 hau6 wui5 nou5 lik6 di1 gaa3 laa3!/
35	家豪	家豪: 好呀！我哋一齊加油！	/hou2 aa3! ngo5 dei6 jat1 cai4 gaa1 jau4!/
36	詠思	詠思: 你幾時畢業就做老師？	/nei5 gei2 si4 bat1 jip6 zau6 zou6 lou5 si1?/
37	家豪	家豪: 畢業之後會搵學校，希望搵到啦。	/bat1 jip6 zi1 hau6 wui5 wan2 hok6 haau6, hei1 mong6 wan2 dou2 laa1./
38	詠思	詠思: 你咁有心，一定搵到㗎！	/nei5 gam3 jau5 sam1, jat1 ding6 wan2 dou2 gaa3!/
39	家豪	家豪: 多謝你支持我！	/do1 ze6 nei5 zi1 ci4 ngo5!/
40	詠思	詠思: 我哋將來都會成功㗎！	/ngo5 dei6 zoeng1 loi4 dou1 wui5 sing4 gung1 gaa3!/
