29	家豪	家豪: 我想學跳舞。	/ngo5 soeng2 hok6 tiu3 mou5./
30	詠琪	詠琪: 我識跳舞呀！	/ngo5 sik1 tiu3 mou5 aa3!/
31	家豪	家豪: 真係？教我啦！	/zan1 hai6? gaau3 ngo5 laa1!/
32	詠琪	詠琪: 好呀，你想學咩舞？	/hou2 aa3, nei5 soeng2 hok6 me1 mou5?/
33	家豪	家豪: 簡單嘅舞就得喇。	/gaan2 daan1 ge3 mou5 zau6 dak1 laa3./
34	詠琪	詠琪: 我哋互相教啦。	/ngo5 dei6 wu6 soeng1 gaau3 laa1./
35	家豪	家豪: 好主意！	/hou2 zyu2 ji3!/
36	詠琪	詠琪: 你有時間就嚟搵我。	/nei5 jau5 si4 gaan3 zau6 lai4 wan2 ngo5./
37	家豪	家豪: 好呀，下星期得唔得？	/hou2 aa3, haa6 sing1 kei4 dak1 m4 dak1?/
38	詠琪	詠琪: 得呀，我得閒。	/dak1 aa3, ngo5 dak1 haan4./
39	家豪	家豪: 咁約好喇。	/gam2 joek3 hou2 laa3./
40	詠琪	詠琪: 好呀，到時見。	/hou2 aa3, dou3 si4 gin3./
