1	陳先生	陳先生: 黃小姐，早晨！	/wong4 siu2 ze2, zou2 san4!/
2	黃小姐	黃小姐: 早晨，陳先生！	/zou2 san4, can4 sin1 saang1!/
3	陳先生	陳先生: 你第一日返工，感覺點樣？	/nei5 dai6 jat1 jat6 faan1 gung1, gam2 gok3 dim2 joeng2?/
4	黃小姐	黃小姐: 都幾好呀，不過仲有啲緊張。	/dou1 gei2 hou2 aa3, bat1 gwo3 zung6 jau5 di1 gan2 zoeng1./
5	陳先生	陳先生: 唔使驚，慢慢學就得。	/m4 sai2 geng1, maan6 maan2 hok6 zau6 dak1./
6	黃小姐	黃小姐: 多謝你，我會努力嘅。	/do1 ze6 nei5, ngo5 wui5 nou5 lik6 gaa3./
7	陳先生	陳先生: 今日我哋要做幾樣嘢。	/gam1 jat6 ngo5 dei6 jiu3 zou6 gei2 joeng6 je5./
8	黃小姐	黃小姐: 好呀，我要做啲咩？	/hou2 aa3, ngo5 jiu3 zou6 di1 me1?/
9	陳先生	陳先生: 首先，你要整理呢啲文件。	/sau2 sin1, nei5 jiu3 zing2 lei5 ni1 di1 man4 gin2./
10	黃小姐	黃小姐: 呢啲文件要點整理？	/ni1 di1 man4 gin2 jiu3 dim2 zing2 lei5?/
11	陳先生	陳先生: 你要分類，按日期排好。	/nei5 jiu3 fan1 lui6, on3 jat6 kei4 paai4 hou2./
12	黃小姐	黃小姐: 明白晒，先由舊嘅開始？	/ming4 baak6 saai3, sin1 jau4 gau6 ge3 hoi1 ci2?/
13	陳先生	陳先生: 係呀，最舊嘅放喺最底。	/hai6 aa3, zeoi3 gau6 ge3 fong3 hai2 zeoi3 dai2./
14	黃小姐	黃小姐: 好，我而家開始做。	/hou2, ngo5 ji4 gaa1 hoi1 ci2 zou6./
